Sno,Date,Time,State/UnionTerritory,ConfirmedIndianNational,ConfirmedForeignNational,Cured,Deaths,Confirmed,Updated On,State,Total Doses Administered,Sessions, Sites ,First Dose Administered,Second Dose Administered,Male (Doses Administered),Female (Doses Administered),Transgender (Doses Administered), Covaxin (Doses Administered),CoviShield (Doses Administered),Sputnik V (Doses Administered),AEFI,18-44 Years (Doses Administered),45-60 Years (Doses Administered),60+ Years (Doses Administered),18-44 Years(Individuals Vaccinated),45-60 Years(Individuals Vaccinated),60+ Years(Individuals Vaccinated),Male(Individuals Vaccinated),Female(Individuals Vaccinated),Transgender(Individuals Vaccinated),Total Individuals Vaccinated,TotalSamples,Negative,Positive
,,,,,,,,,24/05/2021,Dadra and Nagar Haveli and Daman and Diu,156860.0,10115.0,38.0,130945.0,25915.0,80435.0,50496.0,14.0,0.0,156860.0,0.0,85.0,,,,58787.0,51755.0,20356.0,,,,130945.0,,,
,,,,,,,,,25/05/2021,Dadra and Nagar Haveli and Daman and Diu,162836.0,11346.0,46.0,136916.0,25920.0,84502.0,52396.0,18.0,0.0,162836.0,0.0,85.0,,,,64541.0,51947.0,20380.0,,,,136916.0,,,
,,,,,,,,,26/05/2021,Dadra and Nagar Haveli and Daman and Diu,168731.0,12140.0,49.0,142805.0,25926.0,88489.0,54297.0,19.0,0.0,168731.0,0.0,85.0,,,,70187.0,52154.0,20410.0,,,,142805.0,,,
,,,,,,,,,27/05/2021,Dadra and Nagar Haveli and Daman and Diu,174518.0,12550.0,54.0,148574.0,25944.0,92570.0,55984.0,20.0,0.0,174518.0,0.0,86.0,,,,75619.0,52453.0,20446.0,,,,148574.0,,,
,,,,,,,,,28/05/2021,Dadra and Nagar Haveli and Daman and Diu,180694.0,12695.0,53.0,154743.0,25951.0,97003.0,57718.0,22.0,0.0,180694.0,0.0,86.0,,,,81367.0,52832.0,20483.0,,,,154743.0,,,
,,,,,,,,,29/05/2021,Dadra and Nagar Haveli and Daman and Diu,186645.0,14931.0,70.0,160687.0,25958.0,101326.0,59336.0,25.0,0.0,186645.0,0.0,86.0,,,,86902.0,53188.0,20532.0,,,,160687.0,,,
,,,,,,,,,30/05/2021,Dadra and Nagar Haveli and Daman and Diu,189815.0,10895.0,63.0,163856.0,25959.0,103366.0,60464.0,26.0,0.0,189815.0,0.0,86.0,,,,89891.0,53349.0,20549.0,,,,163856.0,,,
,,,,,,,,,31/05/2021,Dadra and Nagar Haveli and Daman and Diu,196079.0,15320.0,66.0,170105.0,25974.0,107652.0,62425.0,28.0,0.0,196079.0,0.0,87.0,,,,95810.0,53646.0,20580.0,,,,170105.0,,,
,,,,,,,,,01/06/2021,Dadra and Nagar Haveli and Daman and Diu,202000.0,15070.0,67.0,176010.0,25990.0,111720.0,64260.0,30.0,0.0,202000.0,0.0,87.0,,,,101347.0,53971.0,20617.0,,,,176010.0,,,
,,,,,,,,,02/06/2021,Dadra and Nagar Haveli and Daman and Diu,207670.0,14695.0,64.0,181665.0,26005.0,115547.0,66086.0,32.0,0.0,207670.0,0.0,87.0,,,,106625.0,54296.0,20660.0,,,,181665.0,,,
,,,,,,,,,03/06/2021,Dadra and Nagar Haveli and Daman and Diu,211798.0,11380.0,64.0,185784.0,26014.0,118375.0,67377.0,32.0,0.0,211798.0,0.0,87.0,,,,110451.0,54548.0,20697.0,,,,185784.0,,,
,,,,,,,,,04/06/2021,Dadra and Nagar Haveli and Daman and Diu,215802.0,10712.0,64.0,189765.0,26037.0,121264.0,68467.0,34.0,0.0,215802.0,0.0,87.0,,,,114126.0,54808.0,20742.0,,,,189765.0,,,
,,,,,,,,,05/06/2021,Dadra and Nagar Haveli and Daman and Diu,223040.0,13592.0,64.0,196978.0,26062.0,126248.0,70695.0,35.0,0.0,223040.0,0.0,87.0,,,,120965.0,55118.0,20796.0,,,,196978.0,,,
,,,,,,,,,06/06/2021,Dadra and Nagar Haveli and Daman and Diu,223524.0,4090.0,35.0,197457.0,26067.0,126481.0,70941.0,35.0,0.0,223524.0,0.0,87.0,,,,121339.0,55214.0,20804.0,,,,197457.0,,,
,,,,,,,,,07/06/2021,Dadra and Nagar Haveli and Daman and Diu,229256.0,14890.0,72.0,203171.0,26085.0,130290.0,72845.0,36.0,0.0,229256.0,0.0,87.0,,,,126645.0,55570.0,20851.0,,,,203171.0,,,
,,,,,,,,,08/06/2021,Dadra and Nagar Haveli and Daman and Diu,235270.0,15700.0,68.0,209124.0,26146.0,134360.0,74726.0,38.0,0.0,235270.0,0.0,87.0,,,,132081.0,56003.0,20930.0,,,,209124.0,,,
,,,,,,,,,09/06/2021,Dadra and Nagar Haveli and Daman and Diu,240179.0,14190.0,61.0,214014.0,26165.0,137845.0,76129.0,40.0,0.0,240179.0,0.0,87.0,,,,136562.0,56365.0,20968.0,,,,214014.0,,,
,,,,,,,,,10/06/2021,Dadra and Nagar Haveli and Daman and Diu,245100.0,17855.0,74.0,218904.0,26196.0,141277.0,77585.0,42.0,0.0,245100.0,0.0,87.0,,,,141038.0,56715.0,21024.0,,,,218904.0,,,
,,,,,,,,,11/06/2021,Dadra and Nagar Haveli and Daman and Diu,254764.0,23350.0,81.0,228473.0,26291.0,148138.0,80292.0,43.0,0.0,254764.0,0.0,87.0,,,,150008.0,57213.0,21113.0,,,,228473.0,,,
,,,,,,,,,12/06/2021,Dadra and Nagar Haveli and Daman and Diu,266651.0,23335.0,85.0,240306.0,26345.0,156408.0,83855.0,43.0,0.0,266651.0,0.0,87.0,,,,161023.0,57903.0,21225.0,,,,240306.0,,,
,,,,,,,,,13/06/2021,Dadra and Nagar Haveli and Daman and Diu,266969.0,2001.0,9.0,240620.0,26349.0,156567.0,84010.0,43.0,0.0,266969.0,0.0,87.0,,,,161234.0,57987.0,21244.0,,,,240620.0,,,
,,,,,,,,,14/06/2021,Dadra and Nagar Haveli and Daman and Diu,272199.0,14508.0,62.0,245784.0,26415.0,160003.0,85737.0,44.0,0.0,272199.0,0.0,87.0,,,,165785.0,58516.0,21326.0,,,,245784.0,,,
,,,,,,,,,15/06/2021,Dadra and Nagar Haveli and Daman and Diu,278954.0,16822.0,64.0,252456.0,26498.0,164670.0,87740.0,46.0,0.0,278954.0,0.0,87.0,,,,171868.0,59007.0,21418.0,,,,252456.0,,,
,,,,,,,,,16/06/2021,Dadra and Nagar Haveli and Daman and Diu,284862.0,16630.0,64.0,258254.0,26608.0,168510.0,89695.0,49.0,0.0,284862.0,0.0,87.0,,,,177030.0,59548.0,21510.0,,,,258254.0,,,
,,,,,,,,,17/06/2021,Dadra and Nagar Haveli and Daman and Diu,290875.0,19560.0,63.0,264197.0,26678.0,172681.0,91465.0,51.0,0.0,290875.0,0.0,87.0,,,,182479.0,59980.0,21569.0,,,,264197.0,,,
,,,,,,,,,18/06/2021,Dadra and Nagar Haveli and Daman and Diu,297644.0,21890.0,67.0,270889.0,26755.0,176901.0,93932.0,56.0,12.0,297632.0,0.0,87.0,,,,188575.0,60512.0,21624.0,,,,270889.0,,,
,,,,,,,,,19/06/2021,Dadra and Nagar Haveli and Daman and Diu,308375.0,25304.0,70.0,281451.0,26924.0,184489.0,96905.0,57.0,12.0,308363.0,0.0,87.0,,,,198255.0,61295.0,21703.0,,,,281451.0,,,
,,,,,,,,,20/06/2021,Dadra and Nagar Haveli and Daman and Diu,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,21/06/2021,Dadra and Nagar Haveli and Daman and Diu,317267.0,23225.0,70.0,290224.0,27043.0,190780.0,99388.0,56.0,12.0,317255.0,0.0,87.0,,,,206126.0,62108.0,21789.0,,,,290224.0,,,
,,,,,,,,,22/06/2021,Dadra and Nagar Haveli and Daman and Diu,325006.0,23175.0,70.0,297701.0,27305.0,196202.0,101441.0,58.0,12.0,324994.0,0.0,87.0,,,,212772.0,62822.0,21896.0,,,,297701.0,,,
,,,,,,,,,23/06/2021,Dadra and Nagar Haveli and Daman and Diu,332131.0,23897.0,72.0,304552.0,27579.0,201037.0,103454.0,61.0,12.0,332119.0,0.0,87.0,,,,218778.0,63494.0,22058.0,,,,304552.0,,,
,,,,,,,,,24/06/2021,Dadra and Nagar Haveli and Daman and Diu,341048.0,24072.0,71.0,312751.0,28297.0,207083.0,105607.0,61.0,12.0,341036.0,0.0,88.0,,,,225927.0,64359.0,22237.0,,,,312751.0,,,
,,,,,,,,,25/06/2021,Dadra and Nagar Haveli and Daman and Diu,358072.0,36957.0,78.0,328407.0,29665.0,234322.0,123685.0,65.0,12.0,358060.0,0.0,89.0,247689.0,77714.0,32669.0,,,,,,,,,,
,,,,,,,,,26/06/2021,Dadra and Nagar Haveli and Daman and Diu,373369.0,37487.0,74.0,341459.0,31910.0,244985.0,128310.0,74.0,12.0,373357.0,0.0,89.0,259413.0,80739.0,33217.0,,,,,,,,,,
,,,,,,,,,27/06/2021,Dadra and Nagar Haveli and Daman and Diu,379687.0,36136.0,65.0,346721.0,32966.0,248944.0,130667.0,76.0,12.0,379675.0,0.0,89.0,264143.0,82077.0,33467.0,,,,,,,,,,
,,,,,,,,,28/06/2021,Dadra and Nagar Haveli and Daman and Diu,395486.0,40800.0,78.0,359960.0,35526.0,259477.0,135924.0,85.0,12.0,395474.0,0.0,97.0,275642.0,85639.0,34205.0,,,,,,,,,,
,,,,,,,,,29/06/2021,Dadra and Nagar Haveli and Daman and Diu,410791.0,42898.0,76.0,372906.0,37885.0,270270.0,140429.0,92.0,12.0,410779.0,0.0,97.0,287201.0,88760.0,34830.0,,,,,,,,,,
,,,,,,,,,30/06/2021,Dadra and Nagar Haveli and Daman and Diu,427328.0,47482.0,72.0,387093.0,40235.0,281770.0,145461.0,97.0,12.0,427316.0,0.0,98.0,299875.0,92101.0,35352.0,,,,,,,,,,
,,,,,,,,,01/07/2021,Dadra and Nagar Haveli and Daman and Diu,440380.0,57072.0,69.0,397956.0,42424.0,291173.0,149108.0,99.0,12.0,440368.0,0.0,99.0,309548.0,95012.0,35820.0,,,,,,,,,,
,,,,,,,,,02/07/2021,Dadra and Nagar Haveli and Daman and Diu,452556.0,48502.0,67.0,407860.0,44696.0,299862.0,152594.0,100.0,12.0,452544.0,0.0,106.0,318307.0,97928.0,36321.0,,,,,,,,,,
,,,,,,,,,03/07/2021,Dadra and Nagar Haveli and Daman and Diu,466349.0,52897.0,68.0,418716.0,47633.0,309600.0,156646.0,103.0,12.0,466337.0,0.0,106.0,328062.0,101390.0,36897.0,,,,,,,,,,
,,,,,,,,,04/07/2021,Dadra and Nagar Haveli and Daman and Diu,470444.0,42737.0,59.0,422031.0,48413.0,312401.0,157939.0,104.0,12.0,470432.0,0.0,106.0,330921.0,102415.0,37108.0,,,,,,,,,,
,,,,,,,,,05/07/2021,Dadra and Nagar Haveli and Daman and Diu,480984.0,47156.0,68.0,430117.0,50867.0,319716.0,161162.0,106.0,12.0,480972.0,0.0,106.0,338177.0,105079.0,37728.0,,,,,,,,,,
,,,,,,,,,06/07/2021,Dadra and Nagar Haveli and Daman and Diu,490259.0,45470.0,64.0,437350.0,52909.0,326107.0,164043.0,109.0,12.0,490247.0,0.0,114.0,344570.0,107455.0,38234.0,,,,,,,,,,
,,,,,,,,,07/07/2021,Dadra and Nagar Haveli and Daman and Diu,498827.0,46520.0,65.0,444220.0,54607.0,331972.0,166745.0,110.0,12.0,498815.0,0.0,116.0,350504.0,109615.0,38708.0,,,,,,,,,,
,,,,,,,,,08/07/2021,Dadra and Nagar Haveli and Daman and Diu,507064.0,47662.0,64.0,450935.0,56129.0,337707.0,169246.0,111.0,12.0,507052.0,0.0,116.0,356350.0,111545.0,39169.0,,,,,,,,,,
,,,,,,,,,09/07/2021,Dadra and Nagar Haveli and Daman and Diu,515931.0,50910.0,64.0,458057.0,57874.0,343939.0,171880.0,112.0,12.0,515919.0,0.0,116.0,362830.0,113545.0,39556.0,,,,,,,,,,
,,,,,,,,,10/07/2021,Dadra and Nagar Haveli and Daman and Diu,526065.0,49621.0,66.0,466297.0,59768.0,351033.0,174917.0,115.0,12.0,526053.0,0.0,116.0,370335.0,115772.0,39958.0,,,,,,,,,,
,,,,,,,,,11/07/2021,Dadra and Nagar Haveli and Daman and Diu,529280.0,40610.0,62.0,468945.0,60335.0,353163.0,176001.0,116.0,12.0,529268.0,0.0,116.0,372678.0,116484.0,40118.0,,,,,,,,,,
,,,,,,,,,12/07/2021,Dadra and Nagar Haveli and Daman and Diu,537625.0,42940.0,62.0,476046.0,61579.0,359053.0,178454.0,118.0,12.0,537613.0,0.0,116.0,378872.0,118277.0,40476.0,,,,,,,,,,
,,,,,,,,,13/07/2021,Dadra and Nagar Haveli and Daman and Diu,545506.0,43365.0,61.0,482903.0,62603.0,364526.0,180860.0,120.0,12.0,545494.0,0.0,116.0,384960.0,119779.0,40767.0,,,,,,,,,,
,,,,,,,,,14/07/2021,Dadra and Nagar Haveli and Daman and Diu,556914.0,42755.0,63.0,493223.0,63691.0,372222.0,184570.0,122.0,12.0,556902.0,0.0,116.0,391169.0,124071.0,41674.0,,,,,,,,,,
,,,,,,,,,15/07/2021,Dadra and Nagar Haveli and Daman and Diu,563640.0,41052.0,61.0,499125.0,64515.0,376939.0,186577.0,124.0,12.0,563628.0,0.0,116.0,396295.0,125403.0,41942.0,,,,,,,,,,
,,,,,,,,,16/07/2021,Dadra and Nagar Haveli and Daman and Diu,571175.0,41293.0,61.0,505750.0,65425.0,382145.0,188904.0,126.0,12.0,571163.0,0.0,129.0,402117.0,126841.0,42217.0,,,,,,,,,,
,,,,,,,,,17/07/2021,Dadra and Nagar Haveli and Daman and Diu,577408.0,41360.0,61.0,510853.0,66555.0,386397.0,190885.0,126.0,12.0,577396.0,0.0,129.0,406752.0,128186.0,42470.0,,,,,,,,,,
,,,,,,,,,18/07/2021,Dadra and Nagar Haveli and Daman and Diu,578466.0,37270.0,58.0,511641.0,66825.0,387099.0,191241.0,126.0,12.0,578454.0,0.0,129.0,407485.0,128454.0,42527.0,,,,,,,,,,
,,,,,,,,,19/07/2021,Dadra and Nagar Haveli and Daman and Diu,582330.0,40437.0,62.0,514780.0,67550.0,389785.0,192418.0,127.0,12.0,582318.0,0.0,132.0,410318.0,129305.0,42707.0,,,,,,,,,,
,,,,,,,,,20/07/2021,Dadra and Nagar Haveli and Daman and Diu,586391.0,39926.0,61.0,518038.0,68353.0,392612.0,193652.0,127.0,12.0,586379.0,0.0,132.0,413272.0,130223.0,42896.0,,,,,,,,,,
,,,,,,,,,21/07/2021,Dadra and Nagar Haveli and Daman and Diu,589138.0,36260.0,68.0,520184.0,68954.0,394463.0,194548.0,127.0,12.0,589126.0,0.0,133.0,415324.0,130776.0,43038.0,,,,,,,,,,
,,,,,,,,,22/07/2021,Dadra and Nagar Haveli and Daman and Diu,593122.0,35700.0,68.0,523395.0,69727.0,397170.0,195824.0,128.0,12.0,593110.0,0.0,133.0,418233.0,131624.0,43265.0,,,,,,,,,,
,,,,,,,,,23/07/2021,Dadra and Nagar Haveli and Daman and Diu,597203.0,35200.0,67.0,526635.0,70568.0,400018.0,197055.0,130.0,12.0,597191.0,0.0,133.0,421295.0,132429.0,43479.0,,,,,,,,,,
,,,,,,,,,24/07/2021,Dadra and Nagar Haveli and Daman and Diu,601578.0,35450.0,67.0,530226.0,71352.0,402953.0,198495.0,130.0,12.0,601566.0,0.0,133.0,424566.0,133355.0,43657.0,,,,,,,,,,
,,,,,,,,,25/07/2021,Dadra and Nagar Haveli and Daman and Diu,602615.0,32850.0,64.0,531096.0,71519.0,403657.0,198828.0,130.0,12.0,602603.0,0.0,133.0,425354.0,133558.0,43703.0,,,,,,,,,,
,,,,,,,,,26/07/2021,Dadra and Nagar Haveli and Daman and Diu,606626.0,36259.0,68.0,534491.0,72135.0,406410.0,200085.0,131.0,34.0,606592.0,0.0,133.0,428298.0,134393.0,43935.0,,,,,,,,,,
,,,,,,,,,27/07/2021,Dadra and Nagar Haveli and Daman and Diu,611269.0,37075.0,67.0,538600.0,72669.0,409482.0,201656.0,131.0,34.0,611235.0,0.0,133.0,431871.0,135220.0,44178.0,,,,,,,,,,
,,,,,,,,,28/07/2021,Dadra and Nagar Haveli and Daman and Diu,615500.0,0.0,0.0,542326.0,73174.0,412281.0,203087.0,132.0,34.0,615466.0,0.0,133.0,435091.0,136019.0,44390.0,,,,,,,,,,
,,,,,,,,,29/07/2021,Dadra and Nagar Haveli and Daman and Diu,619866.0,36820.0,67.0,546225.0,73641.0,415024.0,204709.0,133.0,34.0,619832.0,0.0,133.0,438467.0,136774.0,44625.0,,,,,,,,,,
,,,,,,,,,30/07/2021,Dadra and Nagar Haveli and Daman and Diu,624332.0,36100.0,67.0,550157.0,74175.0,417996.0,206203.0,133.0,34.0,624298.0,0.0,138.0,441878.0,137626.0,44828.0,,,,,,,,,,
,,,,,,,,,31/07/2021,Dadra and Nagar Haveli and Daman and Diu,629887.0,37760.0,71.0,555117.0,74770.0,421642.0,208110.0,135.0,35.0,629852.0,0.0,138.0,446346.0,138496.0,45045.0,,,,,,,,,,
,,,,,,,,,01/08/2021,Dadra and Nagar Haveli and Daman and Diu,632753.0,25800.0,62.0,557791.0,74962.0,423639.0,208980.0,134.0,47.0,632706.0,0.0,138.0,447990.0,139470.0,45293.0,,,,,,,,,,
,,,,,,,,,02/08/2021,Dadra and Nagar Haveli and Daman and Diu,636961.0,33540.0,73.0,561594.0,75367.0,426538.0,210288.0,135.0,47.0,636914.0,0.0,138.0,451423.0,140071.0,45467.0,,,,,,,,,,
,,,,,,,,,03/08/2021,Dadra and Nagar Haveli and Daman and Diu,641218.0,43740.0,66.0,565492.0,75726.0,429382.0,211701.0,135.0,47.0,641171.0,0.0,138.0,454826.0,140704.0,45688.0,,,,,,,,,,
,,,,,,,,,04/08/2021,Dadra and Nagar Haveli and Daman and Diu,644843.0,44930.0,67.0,568728.0,76115.0,431733.0,212975.0,135.0,47.0,644796.0,0.0,141.0,457651.0,141338.0,45854.0,,,,,,,,,,
,,,,,,,,,05/08/2021,Dadra and Nagar Haveli and Daman and Diu,366946.0,37230.0,58.0,331471.0,35475.0,256060.0,110826.0,60.0,47.0,366899.0,0.0,87.0,272516.0,74738.0,19692.0,,,,,,,,,,
,,,,,,,,,06/08/2021,Dadra and Nagar Haveli and Daman and Diu,653596.0,45870.0,66.0,576155.0,77441.0,437429.0,216032.0,135.0,47.0,653549.0,0.0,141.0,464737.0,142646.0,46213.0,,,,,,,,,,
,,,,,,,,,07/08/2021,Dadra and Nagar Haveli and Daman and Diu,659199.0,46720.0,67.0,580287.0,78912.0,440923.0,218140.0,136.0,47.0,659152.0,0.0,141.0,469335.0,143414.0,46450.0,,,,,,,,,,
,,,,,,,,,08/08/2021,Dadra and Nagar Haveli and Daman and Diu,660860.0,38680.0,61.0,581361.0,79499.0,441897.0,218827.0,136.0,47.0,660813.0,0.0,141.0,470655.0,143667.0,46538.0,,,,,,,,,,
,,,,,,,,,09/08/2021,Dadra and Nagar Haveli and Daman and Diu,665221.0,47210.0,70.0,584370.0,80851.0,444656.0,220429.0,136.0,47.0,665174.0,0.0,142.0,474123.0,144345.0,46753.0,,,,,,,,,,
,,,,,,,,,10/08/2021,Dadra and Nagar Haveli and Daman and Diu,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,11/08/2021,Dadra and Nagar Haveli and Daman and Diu,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,12/08/2021,Dadra and Nagar Haveli and Daman and Diu,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,13/08/2021,Dadra and Nagar Haveli and Daman and Diu,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,14/08/2021,Dadra and Nagar Haveli and Daman and Diu,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,15/08/2021,Dadra and Nagar Haveli and Daman and Diu,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,16/01/2021,Delhi,892.0,91.0,81.0,892.0,0.0,525.0,367.0,0.0,33.0,859.0,,,,,,,,,,,,892.0,,,
,,,,,,,,,17/01/2021,Delhi,1005.0,288.0,81.0,1005.0,0.0,603.0,402.0,0.0,36.0,969.0,,,,,,,,,,,,1005.0,,,
,,,,,,,,,18/01/2021,Delhi,1366.0,347.0,82.0,1366.0,0.0,840.0,526.0,0.0,46.0,1320.0,,,,,,,,,,,,1366.0,,,
,,,,,,,,,19/01/2021,Delhi,3041.0,357.0,83.0,3041.0,0.0,1837.0,1204.0,0.0,164.0,2877.0,,,,,,,,,,,,3041.0,,,
,,,,,,,,,20/01/2021,Delhi,3041.0,456.0,84.0,3041.0,0.0,1837.0,1204.0,0.0,164.0,2877.0,,,,,,,,,,,,3041.0,,,
,,,,,,,,,21/01/2021,Delhi,5308.0,528.0,84.0,5308.0,0.0,2975.0,2333.0,0.0,264.0,5044.0,,,,,,,,,,,,5308.0,,,
,,,,,,,,,22/01/2021,Delhi,5331.0,562.0,84.0,5331.0,0.0,2994.0,2337.0,0.0,264.0,5067.0,,,,,,,,,,,,5331.0,,,
,,,,,,,,,23/01/2021,Delhi,12312.0,638.0,84.0,12312.0,0.0,6644.0,5668.0,0.0,550.0,11762.0,,,,,,,,,,,,12312.0,,,
,,,,,,,,,24/01/2021,Delhi,12614.0,648.0,84.0,12614.0,0.0,6808.0,5806.0,0.0,558.0,12056.0,,,,,,,,,,,,12614.0,,,
,,,,,,,,,25/01/2021,Delhi,20373.0,690.0,84.0,20373.0,0.0,10941.0,9432.0,0.0,983.0,19390.0,,,,,,,,,,,,20373.0,,,
,,,,,,,,,26/01/2021,Delhi,20427.0,745.0,88.0,20427.0,0.0,10958.0,9469.0,0.0,983.0,19444.0,,,,,,,,,,,,20427.0,,,
,,,,,,,,,27/01/2021,Delhi,27603.0,859.0,109.0,27603.0,0.0,14895.0,12708.0,0.0,1334.0,26269.0,,,,,,,,,,,,27603.0,,,
,,,,,,,,,28/01/2021,Delhi,35881.0,961.0,109.0,35881.0,0.0,19361.0,16520.0,0.0,1785.0,34096.0,,,,,,,,,,,,35881.0,,,
,,,,,,,,,29/01/2021,Delhi,35937.0,1022.0,109.0,35937.0,0.0,19388.0,16549.0,0.0,1787.0,34150.0,,,,,,,,,,,,35937.0,,,
,,,,,,,,,30/01/2021,Delhi,44758.0,1078.0,111.0,44758.0,0.0,23969.0,20789.0,0.0,2174.0,42584.0,,,,,,,,,,,,44758.0,,,
,,,,,,,,,31/01/2021,Delhi,44840.0,1119.0,111.0,44840.0,0.0,24023.0,20817.0,0.0,2176.0,42664.0,,,,,,,,,,,,44840.0,,,
,,,,,,,,,01/02/2021,Delhi,52760.0,1323.0,183.0,52760.0,0.0,28237.0,24523.0,0.0,2640.0,50120.0,,,,,,,,,,,,52760.0,,,
,,,,,,,,,02/02/2021,Delhi,62086.0,1565.0,185.0,62086.0,0.0,33295.0,28791.0,0.0,3869.0,58217.0,,,,,,,,,,,,62086.0,,,
,,,,,,,,,03/02/2021,Delhi,69462.0,1800.0,185.0,69462.0,0.0,37191.0,32271.0,0.0,4863.0,64599.0,,,,,,,,,,,,69462.0,,,
,,,,,,,,,04/02/2021,Delhi,78948.0,2001.0,186.0,78948.0,0.0,42617.0,36331.0,0.0,5969.0,72979.0,,,,,,,,,,,,78948.0,,,
,,,,,,,,,05/02/2021,Delhi,88045.0,2226.0,186.0,88045.0,0.0,47686.0,40359.0,0.0,6990.0,81055.0,,,,,,,,,,,,88045.0,,,
,,,,,,,,,06/02/2021,Delhi,97492.0,2335.0,186.0,97492.0,0.0,53760.0,43732.0,0.0,7983.0,89509.0,,,,,,,,,,,,97492.0,,,
,,,,,,,,,07/02/2021,Delhi,97495.0,2404.0,186.0,97495.0,0.0,53761.0,43734.0,0.0,7983.0,89512.0,,,,,,,,,,,,97495.0,,,
,,,,,,,,,08/02/2021,Delhi,107116.0,2634.0,187.0,107116.0,0.0,60642.0,46474.0,0.0,9413.0,97703.0,,,,,,,,,,,,107116.0,,,
,,,,,,,,,09/02/2021,Delhi,119917.0,2884.0,187.0,119917.0,0.0,70521.0,49393.0,3.0,11440.0,108477.0,,,,,,,,,,,,119917.0,,,
,,,,,,,,,10/02/2021,Delhi,134600.0,3193.0,259.0,134600.0,0.0,82321.0,52270.0,9.0,13731.0,120869.0,,,,,,,,,,,,134600.0,,,
,,,,,,,,,11/02/2021,Delhi,150348.0,3511.0,263.0,150348.0,0.0,95078.0,55255.0,15.0,16941.0,133407.0,,,,,,,,,,,,150348.0,,,
,,,,,,,,,12/02/2021,Delhi,164976.0,3832.0,266.0,164976.0,0.0,106900.0,58057.0,19.0,19955.0,145021.0,,,,,,,,,,,,164976.0,,,
,,,,,,,,,13/02/2021,Delhi,180141.0,4045.0,266.0,178174.0,1967.0,117328.0,60826.0,20.0,22509.0,155665.0,,,,,,,,,,,,178174.0,,,
,,,,,,,,,14/02/2021,Delhi,180143.0,4153.0,274.0,178176.0,1967.0,117330.0,60826.0,20.0,22510.0,155666.0,,,,,,,,,,,,178176.0,,,
,,,,,,,,,15/02/2021,Delhi,197031.0,4496.0,304.0,192891.0,4140.0,128980.0,63887.0,24.0,25669.0,167222.0,,,,,,,,,,,,192891.0,,,
,,,,,,,,,16/02/2021,Delhi,214273.0,4905.0,311.0,207447.0,6826.0,140385.0,67026.0,36.0,28598.0,178849.0,,,,,,,,,,,,207447.0,,,
,,,,,,,,,17/02/2021,Delhi,231544.0,5293.0,313.0,223511.0,8033.0,153075.0,70390.0,46.0,32389.0,191122.0,,,,,,,,,,,,223511.0,,,
,,,,,,,,,18/02/2021,Delhi,252843.0,5643.0,314.0,241096.0,11747.0,168106.0,72928.0,62.0,38030.0,203066.0,,,,,,,,,,,,241096.0,,,
,,,,,,,,,19/02/2021,Delhi,283629.0,6057.0,318.0,270025.0,13604.0,189330.0,80618.0,77.0,43994.0,226031.0,,,,,,,,,,,,270025.0,,,
,,,,,,,,,20/02/2021,Delhi,309410.0,6263.0,319.0,291137.0,18273.0,205007.0,86047.0,83.0,49981.0,241156.0,,,,,,,,,,,,291137.0,,,
,,,,,,,,,21/02/2021,Delhi,309419.0,6404.0,319.0,291146.0,18273.0,205016.0,86047.0,83.0,49981.0,241165.0,,,,,,,,,,,,291146.0,,,
,,,,,,,,,22/02/2021,Delhi,336544.0,6802.0,325.0,312680.0,23864.0,221784.0,90810.0,86.0,56177.0,256503.0,,,,,,,,,,,,312680.0,,,
,,,,,,,,,23/02/2021,Delhi,356662.0,7190.0,329.0,330559.0,26103.0,235887.0,94578.0,94.0,60898.0,269661.0,,,,,,,,,,,,330559.0,,,
,,,,,,,,,24/02/2021,Delhi,375038.0,7603.0,329.0,344481.0,30557.0,246901.0,97485.0,95.0,64670.0,279811.0,,,,,,,,,,,,344481.0,,,
,,,,,,,,,25/02/2021,Delhi,393471.0,7985.0,330.0,357350.0,36121.0,256955.0,100290.0,105.0,68484.0,288866.0,,,,,,,,,,,,357350.0,,,
,,,,,,,,,26/02/2021,Delhi,406431.0,8089.0,330.0,367699.0,38732.0,264730.0,102860.0,109.0,71286.0,296413.0,,,,,,,,,,,,367699.0,,,
,,,,,,,,,27/02/2021,Delhi,406431.0,8089.0,330.0,367699.0,38732.0,264730.0,102860.0,109.0,71286.0,296413.0,,,,,,,,,,,,367699.0,,,
,,,,,,,,,28/02/2021,Delhi,406431.0,8095.0,330.0,367699.0,38732.0,264730.0,102860.0,109.0,71286.0,296413.0,,,,,,,,,,,,367699.0,,,
,,,,,,,,,01/03/2021,Delhi,406431.0,14383.0,335.0,367699.0,38732.0,264730.0,102860.0,109.0,71286.0,296413.0,,,,,,,,,,,,367699.0,,,
,,,,,,,,,02/03/2021,Delhi,428377.0,15670.0,373.0,383386.0,44991.0,275223.0,108053.0,110.0,75701.0,307685.0,,,,,,,,,,,,383386.0,,,
